,GEO.id,GEO.id2,GEO.display-label,Year under Quarantine,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017,USPS,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
1221,0500000US25005,25005,"Bristol County, Massachusetts",NA,548285,548265,549182,549368,551250,552654,555391,557239,558312,561483,MA,606929,Bristol County,1432461196,357549440,553.076,138.051,41.747624,-71.088963
1222,0500000US25007,25007,"Dukes County, Massachusetts",NA,16535,16535,16571,16695,16829,17163,17300,17277,17312,17325,MA,606930,Dukes County,267309256,1004275270,103.209,387.753,41.38097,-70.701499
1223,0500000US25009,25009,"Essex County, Massachusetts",NA,743159,743172,745422,751490,757162,764557,771468,777438,780633,785205,MA,606931,Essex County,1275355437,870391710,492.418,336.06,42.642711,-70.865107
1224,0500000US25011,25011,"Franklin County, Massachusetts",NA,71372,71372,71353,71658,71631,71311,71195,70803,70618,70702,MA,606932,Franklin County,1810952650,65556538,699.213,25.312,42.584504,-72.591792
1225,0500000US25013,25013,"Hampden County, Massachusetts",NA,463490,463625,464165,466062,466788,467675,469612,469832,469003,469818,MA,606933,Hampden County,1598126407,44423491,617.04,17.152,42.136198,-72.635648
1226,0500000US25015,25015,"Hampshire County, Massachusetts",NA,158080,158078,159290,160095,160327,160762,160867,160864,161658,161834,MA,606934,Hampshire County,1365526500,46525649,527.233,17.964,42.339459,-72.663694
1227,0500000US25017,25017,"Middlesex County, Massachusetts",NA,1503085,1503017,1507028,1524191,1541428,1559027,1573084,1584914,1594314,1602947,MA,606935,Middlesex County,2117830644,75814940,817.699,29.272,42.481711,-71.394917
1228,0500000US25019,25019,"Nantucket County, Massachusetts",NA,10172,10172,10164,10124,10300,10548,10795,10901,11089,11229,MA,606936,Nantucket County,119431680,667032050,46.113,257.543,41.305878,-70.14191
1229,0500000US25021,25021,"Norfolk County, Massachusetts",NA,670850,670968,673014,677821,682754,688401,691928,694475,696818,700322,MA,606937,Norfolk County,1025865057,124987270,396.089,48.258,42.171751,-71.181116
1230,0500000US25023,25023,"Plymouth County, Massachusetts",NA,494919,494949,495895,498198,499495,502921,506496,509193,511820,515142,MA,606938,Plymouth County,1706344355,1125276862,658.823,434.472,41.987196,-70.741942
1231,0500000US25025,25025,"Suffolk County, Massachusetts",NA,722023,722136,725398,736664,749957,761391,771603,781326,791165,797939,MA,606939,Suffolk County,150855462,160479920,58.246,61.962,42.338551,-71.018253
1232,0500000US25027,25027,"Worcester County, Massachusetts",NA,798552,798379,800290,803984,806765,810849,815262,818339,820681,826116,MA,606940,Worcester County,3912560126,177461132,1510.648,68.518,42.311693,-71.940282
1233,0500000US26001,26001,"Alcona County, Michigan",NA,10942,10942,10877,10739,10570,10550,10449,10332,10383,10351,MI,1622943,Alcona County,1747349262,2890404971,674.655,1115.992,44.682535,-82.834078
1234,0500000US26003,26003,"Alger County, Michigan",NA,9601,9601,9579,9513,9442,9431,9356,9246,9115,9121,MI,1622944,Alger County,2369911333,10703533792,915.028,4132.658,47.080077,-86.564108
1235,0500000US26005,26005,"Allegan County, Michigan",NA,111408,111410,111522,111137,111448,111946,113290,114085,114955,116447,MI,1622945,Allegan County,2137372873,2610825889,825.244,1008.046,42.595787,-86.634745
1236,0500000US26007,26007,"Alpena County, Michigan",NA,29598,29598,29512,29336,29161,28953,28874,28705,28657,28462,MI,1622946,Alpena County,1481123848,2908714548,571.865,1123.061,44.894954,-83.426574
1237,0500000US26009,26009,"Antrim County, Michigan",NA,23580,23580,23494,23318,23246,23123,23147,23035,23066,23292,MI,1622947,Antrim County,1232000354,326539096,475.678,126.077,45.005455,-85.175639
1238,0500000US26011,26011,"Arenac County, Michigan",NA,15899,15899,15847,15628,15497,15409,15313,15297,15127,15045,MI,1622948,Arenac County,940623611,822317353,363.177,317.499,44.036833,-83.740675
1239,0500000US26013,26013,"Baraga County, Michigan",NA,8860,8860,8855,8829,8721,8710,8640,8575,8536,8441,MI,1622949,Baraga County,2326929577,441604239,898.433,170.504,46.695859,-88.36181
1240,0500000US26015,26015,"Barry County, Michigan",NA,59173,59175,59094,58911,59011,59076,59274,59389,59712,60586,MI,1622950,Barry County,1432511156,62021519,553.096,23.947,42.582811,-85.31455
1241,0500000US26017,26017,"Bay County, Michigan",NA,107771,107771,107676,107382,106930,106761,106025,105244,104481,104239,MI,1622951,Bay County,1145557694,487990588,442.302,188.414,43.699711,-83.978701
1242,0500000US26019,26019,"Benzie County, Michigan",NA,17525,17525,17508,17391,17331,17351,17473,17391,17524,17573,MI,1622952,Benzie County,828049220,1398210900,319.712,539.852,44.648621,-86.494326
1243,0500000US26021,26021,"Berrien County, Michigan",NA,156813,156817,156735,156792,156421,155847,155677,154802,154157,154259,MI,1622953,Berrien County,1470473558,2625519926,567.753,1013.719,41.791382,-86.742543
1244,0500000US26023,26023,"Branch County, Michigan",NA,45248,45248,45179,43913,43769,43554,43690,43604,43457,43410,MI,1622954,Branch County,1311600891,34424716,506.412,13.291,41.918455,-85.066885
1245,0500000US26025,26025,"Calhoun County, Michigan",NA,136146,136148,135941,135039,134605,134572,134602,134154,134178,134128,MI,1622955,Calhoun County,1829198151,31268858,706.257,12.073,42.24299,-85.012385
1246,0500000US26027,26027,"Cass County, Michigan",NA,52293,52286,52240,52187,51787,51567,51534,51295,51209,51381,MI,1622956,Cass County,1269334177,47180840,490.093,18.217,41.917243,-86.000142
1247,0500000US26029,26029,"Charlevoix County, Michigan",NA,25949,25949,25928,26083,26162,26217,26167,26155,26122,26139,MI,1622957,Charlevoix County,1078286047,2522933853,416.329,974.11,45.513164,-85.450392
1248,0500000US26031,26031,"Cheboygan County, Michigan",NA,26152,26150,26067,25884,25743,25575,25637,25392,25404,25369,MI,1622958,Cheboygan County,1852552031,440619039,715.274,170.124,45.47612,-84.495271
1249,0500000US26033,26033,"Chippewa County, Michigan",NA,38520,38673,38614,38862,38957,38529,38212,37965,37696,37711,MI,1622959,Chippewa County,4036522461,2952482167,1558.51,1139.96,46.321819,-84.52063
1250,0500000US26035,26035,"Clare County, Michigan",NA,30926,30926,31006,30997,30792,30592,30724,30608,30406,30653,MI,1622960,Clare County,1461741364,28501274,564.382,11.004,43.991137,-84.838325
1251,0500000US26037,26037,"Clinton County, Michigan",NA,75382,75382,75417,75881,76127,76757,76906,76967,77530,78443,MI,1622961,Clinton County,1467009545,21106020,566.416,8.149,42.950455,-84.591695
1252,0500000US26039,26039,"Crawford County, Michigan",NA,14074,14080,14054,14033,13946,13873,13736,13850,13739,13907,MI,1622962,Crawford County,1440969294,18026370,556.361,6.96,44.680175,-84.611343
1253,0500000US26041,26041,"Delta County, Michigan",NA,37069,37069,37049,36940,36833,36798,36575,36412,36225,35965,MI,1622963,Delta County,3033137837,2124389418,1171.101,820.231,45.805229,-86.901938
1254,0500000US26043,26043,"Dickinson County, Michigan",NA,26168,26168,26155,26060,26165,26005,25890,25647,25515,25415,MI,1622964,Dickinson County,1970831145,40519954,760.942,15.645,46.012823,-87.866119
1255,0500000US26045,26045,"Eaton County, Michigan",NA,107759,107759,107736,107854,107902,108145,108475,108435,108847,109027,MI,1622965,Eaton County,1489714027,11011332,575.182,4.251,42.589614,-84.846524
1256,0500000US26047,26047,"Emmet County, Michigan",NA,32694,32694,32648,32731,32792,32929,32953,32899,32916,33193,MI,1622966,Emmet County,1210879338,1073480654,467.523,414.473,45.590094,-84.986822
1257,0500000US26049,26049,"Genesee County, Michigan",NA,425790,425788,424938,421901,418054,415489,412673,410249,408607,407385,MI,1622967,Genesee County,1649726963,32695696,636.963,12.624,43.021077,-83.706372
1258,0500000US26051,26051,"Gladwin County, Michigan",NA,25692,25692,25727,25863,25530,25552,25485,25206,25144,25234,MI,1622968,Gladwin County,1299662664,36635214,501.803,14.145,43.98975,-84.389816
1259,0500000US26053,26053,"Gogebic County, Michigan",NA,16427,16427,16399,16115,16037,15903,15754,15539,15349,15342,MI,1622969,Gogebic County,2854517985,970153168,1102.136,374.578,46.461513,-89.806863
1260,0500000US26055,26055,"Grand Traverse County, Michigan",NA,86986,86986,86973,88324,89170,90062,90816,91511,91914,91807,MI,1622970,Grand Traverse County,1202639650,354756663,464.342,136.972,44.718688,-85.553848
1261,0500000US26057,26057,"Gratiot County, Michigan",NA,42476,42476,42429,42102,41955,41901,41438,41308,40932,41018,MI,1622971,Gratiot County,1472084943,8383160,568.375,3.237,43.292326,-84.60469
1262,0500000US26059,26059,"Hillsdale County, Michigan",NA,46688,46688,46643,46590,46255,46122,45916,45860,45767,45879,MI,1622972,Hillsdale County,1549207599,22938677,598.152,8.857,41.927461,-84.637479
1263,0500000US26061,26061,"Houghton County, Michigan",NA,36628,36628,36724,36729,36655,36557,36347,36169,36287,36305,MI,1622973,Houghton County,2613557367,1275355802,1009.1,492.418,46.998431,-88.651908
1264,0500000US26063,26063,"Huron County, Michigan",NA,33118,33118,33083,32758,32438,32236,32026,31755,31451,31280,MI,1622974,Huron County,2165446362,3368847813,836.084,1300.719,43.907616,-82.857045
1265,0500000US26065,26065,"Ingham County, Michigan",NA,280895,280891,281036,282249,282631,282926,284204,285674,287933,290186,MI,1622975,Ingham County,1440322252,11920176,556.112,4.602,42.603534,-84.373811
1266,0500000US26067,26067,"Ionia County, Michigan",NA,63905,63905,63846,63853,63873,63982,64229,64051,64182,64291,MI,1622976,Ionia County,1479659350,22641874,571.3,8.742,42.94465,-85.073766
1267,0500000US26069,26069,"Iosco County, Michigan",NA,25887,25885,25830,25586,25442,25414,25413,25325,25271,25162,MI,1622977,Iosco County,1422175726,3473066854,549.105,1340.959,44.329482,-82.849444
1268,0500000US26071,26071,"Iron County, Michigan",NA,11817,11817,11809,11761,11562,11495,11341,11315,11182,11124,MI,1622978,Iron County,3019973510,116746381,1166.018,45.076,46.170254,-88.540526
1269,0500000US26073,26073,"Isabella County, Michigan",NA,70311,70311,70286,70556,70571,70093,69933,70637,71133,71063,MI,1622979,Isabella County,1483229495,12959299,572.678,5.004,43.645233,-84.839424
1270,0500000US26075,26075,"Jackson County, Michigan",NA,160248,160248,160119,159625,159908,159558,159343,159191,158215,158640,MI,1622980,Jackson County,1817385089,56453210,701.696,21.797,42.248474,-84.420868
1271,0500000US26077,26077,"Kalamazoo County, Michigan",NA,250331,250327,250723,252430,255085,256956,258626,259525,261056,262985,MI,1622981,Kalamazoo County,1456083085,46882315,562.197,18.101,42.246266,-85.532854
1272,0500000US26079,26079,"Kalkaska County, Michigan",NA,17153,17147,17141,17162,17090,17278,17349,17230,17300,17634,MI,1622982,Kalkaska County,1449687582,28061738,559.728,10.835,44.678881,-85.088992
1273,0500000US26081,26081,"Kent County, Michigan",NA,602622,602622,602912,608174,615122,623457,630413,636508,642909,648594,MI,1622983,Kent County,2195420014,62899810,847.656,24.286,43.032497,-85.547446
1274,0500000US26083,26083,"Keweenaw County, Michigan",NA,2156,2156,2169,2178,2166,2141,2173,2122,2139,2105,MI,1622984,Keweenaw County,1398883253,14053673397,540.112,5426.154,47.681974,-88.148797
1275,0500000US26085,26085,"Lake County, Michigan",NA,11539,11539,11511,11454,11458,11390,11390,11693,11861,12013,MI,1622985,Lake County,1470022082,17522231,567.579,6.765,43.995187,-85.8114
1276,0500000US26087,26087,"Lapeer County, Michigan",NA,88319,88307,88188,88052,88133,88216,88142,88350,88141,88174,MI,1622986,Lapeer County,1668448345,48310232,644.192,18.653,43.088633,-83.224325
1277,0500000US26089,26089,"Leelanau County, Michigan",NA,21708,21708,21717,21420,21365,21464,21583,21624,21493,21657,MI,1622987,Leelanau County,899206779,5659140425,347.186,2185.006,45.146182,-86.051574
1278,0500000US26091,26091,"Lenawee County, Michigan",NA,99892,99892,99631,99323,98978,98766,98692,98334,98510,98623,MI,1622988,Lenawee County,1941336570,30687108,749.554,11.848,41.896019,-84.074307
1279,0500000US26093,26093,"Livingston County, Michigan",NA,180967,180964,181060,181997,182734,184143,185464,187114,188358,189651,MI,1622989,Livingston County,1463693558,52500785,565.135,20.271,42.602532,-83.911718
1280,0500000US26095,26095,"Luce County, Michigan",NA,6631,6631,6599,6519,6475,6499,6408,6423,6341,6358,MI,1622990,Luce County,2328596732,2624713509,899.076,1013.408,46.940602,-85.582368
1281,0500000US26097,26097,"Mackinac County, Michigan",NA,11113,11113,11107,11012,11066,10999,10981,10796,10694,10712,MI,1622991,Mackinac County,2646602337,2793796394,1021.859,1078.691,46.167868,-85.303762
1282,0500000US26099,26099,"Macomb County, Michigan",NA,840978,841047,841326,843535,848752,855749,861487,863979,867503,871375,MI,1622992,Macomb County,1241120517,237557908,479.199,91.722,42.671493,-82.910856
1283,0500000US26101,26101,"Manistee County, Michigan",NA,24733,24751,24590,24772,24659,24460,24395,24440,24438,24427,MI,1622993,Manistee County,1404616462,1912440724,542.325,738.398,44.350385,-86.602967
1284,0500000US26103,26103,"Marquette County, Michigan",NA,67077,67077,67083,67446,67810,67750,67734,67280,66461,66502,MI,1622994,Marquette County,4685386476,4185372277,1809.038,1615.981,46.656596,-87.584028
1285,0500000US26105,26105,"Mason County, Michigan",NA,28705,28687,28715,28633,28643,28647,28711,28721,28846,29073,MI,1622995,Mason County,1281901694,1935678152,494.945,747.37,43.996636,-86.750814
1286,0500000US26107,26107,"Mecosta County, Michigan",NA,42798,42798,42849,43424,43457,43205,43148,42987,43172,43391,MI,1622996,Mecosta County,1437745751,41762966,555.117,16.125,43.635295,-85.332751
1287,0500000US26109,26109,"Menominee County, Michigan",NA,24029,24029,23968,23862,23716,23709,23508,23460,23221,23046,MI,1622997,Menominee County,2704072756,761779246,1044.048,294.125,45.538237,-87.492949
1288,0500000US26111,26111,"Midland County, Michigan",NA,83629,83629,83653,83759,83650,83549,83421,83630,83433,83411,MI,1622998,Midland County,1337100078,30591264,516.257,11.811,43.648203,-84.379414
1289,0500000US26113,26113,"Missaukee County, Michigan",NA,14849,14849,14812,14892,14990,15042,14963,14874,15032,14998,MI,1622999,Missaukee County,1462807689,23574739,564.793,9.102,44.325424,-85.085471
1290,0500000US26115,26115,"Monroe County, Michigan",NA,152021,152021,151924,151453,150737,150057,149796,149369,149223,149649,MI,1623000,Monroe County,1423275272,337746237,549.53,130.405,41.916097,-83.487106
1291,0500000US26117,26117,"Montcalm County, Michigan",NA,63342,63342,63314,63245,63069,62765,62772,62728,62963,63550,MI,1623001,Montcalm County,1826655021,40083131,705.275,15.476,43.312782,-85.149468
1292,0500000US26119,26119,"Montmorency County, Michigan",NA,9765,9765,9782,9628,9517,9382,9323,9289,9206,9250,MI,1623002,Montmorency County,1415822785,41410946,546.652,15.989,45.024134,-84.130107
1293,0500000US26121,26121,"Muskegon County, Michigan",NA,172188,172188,171898,169975,170087,172196,172171,172373,173102,173693,MI,1623003,Muskegon County,1298494539,2482949902,501.352,958.672,43.289258,-86.751892
1294,0500000US26123,26123,"Newaygo County, Michigan",NA,48460,48460,48373,48310,47859,47844,47759,47863,47788,48242,MI,1623004,Newaygo County,2112606166,119183856,815.682,46.017,43.562709,-85.791423
1295,0500000US26125,26125,"Oakland County, Michigan",NA,1202362,1202386,1202968,1211346,1221410,1232456,1239248,1240999,1245762,1250836,MI,1623005,Oakland County,2246869568,102863438,867.521,39.716,42.660452,-83.38421
1296,0500000US26127,26127,"Oceana County, Michigan",NA,26570,26570,26500,26450,26276,26264,26313,26287,26281,26442,MI,1623006,Oceana County,1355525949,2026870042,523.372,782.579,43.647255,-86.807575
1297,0500000US26129,26129,"Ogemaw County, Michigan",NA,21699,21699,21614,21495,21365,21167,20961,20883,20902,20981,MI,1623007,Ogemaw County,1459425379,29682543,563.487,11.46,44.33328,-84.128073
1298,0500000US26131,26131,"Ontonagon County, Michigan",NA,6780,6780,6776,6626,6411,6320,6189,6037,5931,5881,MI,1623008,Ontonagon County,3395416191,6292279421,1310.978,2429.463,47.216602,-89.500463
1299,0500000US26133,26133,"Osceola County, Michigan",NA,23528,23528,23504,23468,23319,23310,23198,23167,23171,23260,MI,1623009,Osceola County,1466836685,17262767,566.349,6.665,43.997552,-85.322283
1300,0500000US26135,26135,"Oscoda County, Michigan",NA,8640,8640,8603,8615,8576,8371,8316,8282,8262,8287,MI,1623010,Oscoda County,1465088065,15136485,565.674,5.844,44.687257,-84.126905
1301,0500000US26137,26137,"Otsego County, Michigan",NA,24164,24164,24144,24095,24014,24046,24076,24188,24385,24538,MI,1623011,Otsego County,1333913235,28997739,515.027,11.196,45.021787,-84.576603
1302,0500000US26139,26139,"Ottawa County, Michigan",NA,263801,263801,264096,266770,270411,273848,277303,280439,283242,286383,MI,1623012,Ottawa County,1459627896,2765705477,563.566,1067.845,42.942461,-86.654946
1303,0500000US26141,26141,"Presque Isle County, Michigan",NA,13376,13376,13313,13146,13077,13003,12954,12796,12725,12791,MI,1623013,Presque Isle County,1706070003,4957327100,658.717,1914.035,45.489515,-83.384019
1304,0500000US26143,26143,"Roscommon County, Michigan",NA,24449,24449,24438,24311,24161,24002,24010,23914,23847,23895,MI,1623014,Roscommon County,1345827533,156421850,519.627,60.395,44.339517,-84.611271
1305,0500000US26145,26145,"Saginaw County, Michigan",NA,200169,200169,199851,198833,198250,196645,195055,193097,192285,191934,MI,1623015,Saginaw County,2073181841,40159474,800.46,15.506,43.328267,-84.05541
1306,0500000US26147,26147,"St. Clair County, Michigan",NA,163040,163040,162676,161524,160544,160187,160018,159742,159507,159350,MI,1625033,St. Clair County,1867864472,298677842,721.187,115.32,42.928803,-82.668913
1307,0500000US26149,26149,"St. Joseph County, Michigan",NA,61295,61295,61281,61047,60938,60929,60959,60785,60832,60947,MI,1625034,St. Joseph County,1296530601,52921099,500.593,20.433,41.911488,-85.52287
1308,0500000US26151,26151,"Sanilac County, Michigan",NA,43114,43114,43094,42704,42305,41900,41659,41454,41392,41269,MI,1623016,Sanilac County,2493045473,1624882510,962.57,627.371,43.449155,-82.642815
1309,0500000US26153,26153,"Schoolcraft County, Michigan",NA,8485,8485,8470,8474,8347,8261,8139,8127,7990,8049,MI,1623017,Schoolcraft County,3033697431,1845664144,1171.317,712.615,46.021122,-86.197029
1310,0500000US26155,26155,"Shiawassee County, Michigan",NA,70648,70648,70611,69965,69299,68868,68770,68458,68541,68446,MI,1623018,Shiawassee County,1374689328,26342203,530.771,10.171,42.951545,-84.146352
1311,0500000US26157,26157,"Tuscola County, Michigan",NA,55729,55729,55705,55397,54702,54212,53918,53717,53235,52764,MI,1623019,Tuscola County,2080718000,286299930,803.37,110.541,43.487902,-83.436618
1312,0500000US26159,26159,"Van Buren County, Michigan",NA,76258,76263,76142,75922,75223,75228,75153,75013,75201,75353,MI,1623020,Van Buren County,1574166310,1248671230,607.789,482.115,42.28215,-86.306076
1313,0500000US26161,26161,"Washtenaw County, Michigan",NA,344791,345066,345515,349102,351333,354714,358635,361815,364752,367627,MI,1623021,Washtenaw County,1828420670,42642348,705.957,16.464,42.252327,-83.844634
1314,0500000US26163,26163,"Wayne County, Michigan",NA,1820584,1820573,1815069,1802164,1794073,1777790,1769007,1762098,1756598,1753616,MI,1623022,Wayne County,1585060122,157341390,611.995,60.75,42.284664,-83.261953
1315,0500000US26165,26165,"Wexford County, Michigan",NA,32735,32735,32741,32638,32519,32474,32848,32886,33090,33276,MI,1623023,Wexford County,1463234116,27096654,564.958,10.462,44.331375,-85.570046
1316,0500000US27001,27001,"Aitkin County, Minnesota",NA,16202,16202,16220,16177,16044,15881,15856,15862,15776,15829,MN,663198,Aitkin County,4718271444,449535492,1821.735,173.567,46.602446,-93.41976
1317,0500000US27003,27003,"Anoka County, Minnesota",NA,330844,330858,331422,332873,336135,339235,342088,344514,347095,351373,MN,659447,Anoka County,1095486322,59843479,422.97,23.106,45.27411,-93.242723
1318,0500000US27005,27005,"Becker County, Minnesota",NA,32504,32504,32548,32760,32986,33182,33261,33456,33752,34098,MN,659448,Becker County,3406166398,336840617,1315.128,130.055,46.937629,-95.741757
1319,0500000US27007,27007,"Beltrami County, Minnesota",NA,44442,44442,44570,45037,45133,45481,45629,45600,46011,46513,MN,659449,Beltrami County,6487120495,1426321738,2504.691,550.706,47.879508,-95.00505
1320,0500000US27009,27009,"Benton County, Minnesota",NA,38451,38451,38464,38730,38672,38980,39100,39315,39468,39937,MN,659450,Benton County,1057483363,12286992,408.297,4.744,45.701225,-94.00144
1321,0500000US27011,27011,"Big Stone County, Minnesota",NA,5269,5269,5274,5207,5134,5070,5089,4996,5012,5026,MN,659451,Big Stone County,1292477791,75340289,499.028,29.089,45.419925,-96.402226
1322,0500000US27013,27013,"Blue Earth County, Minnesota",NA,64013,64013,64084,64344,64968,64755,65268,65595,66244,66973,MN,659452,Blue Earth County,1936830865,46082217,747.815,17.792,44.03371,-94.064012
1323,0500000US27015,27015,"Brown County, Minnesota",NA,25893,25893,25842,25653,25410,25266,25264,25228,25262,25194,MN,659453,Brown County,1582659431,18584892,611.068,7.176,44.246541,-94.733647
1324,0500000US27017,27017,"Carlton County, Minnesota",NA,35386,35386,35416,35431,35265,35265,35353,35379,35544,35498,MN,659454,Carlton County,2230821123,36133708,861.325,13.951,46.603818,-92.671044
1325,0500000US27019,27019,"Carver County, Minnesota",NA,91042,91086,91399,92804,93859,95610,97343,98596,100327,102119,MN,659455,Carver County,917348283,56768380,354.19,21.918,44.82132,-93.800091
1326,0500000US27021,27021,"Cass County, Minnesota",NA,28567,28567,28655,28380,28405,28477,28543,28677,29000,29355,MN,659456,Cass County,5235576788,1016652167,2021.468,392.532,46.951745,-94.333705
1327,0500000US27023,27023,"Chippewa County, Minnesota",NA,12441,12441,12443,12310,12117,12070,12048,12065,12036,11980,MN,659457,Chippewa County,1505064475,17233195,581.109,6.654,45.028625,-95.564108
1328,0500000US27025,27025,"Chisago County, Minnesota",NA,53887,53887,53900,53746,53458,53655,53797,54123,54600,55308,MN,659458,Chisago County,1074617226,71151170,414.912,27.472,45.505444,-92.903849
1329,0500000US27027,27027,"Clay County, Minnesota",NA,58999,58999,59142,59899,60179,60521,61188,62064,62858,63569,MN,659459,Clay County,2707039036,19306174,1045.194,7.454,46.898377,-96.494901
1330,0500000US27029,27029,"Clearwater County, Minnesota",NA,8695,8695,8705,8719,8676,8783,8794,8804,8861,8878,MN,659460,Clearwater County,2587409023,79744538,999.004,30.79,47.575873,-95.371117
1331,0500000US27031,27031,"Cook County, Minnesota",NA,5176,5176,5161,5208,5180,5187,5235,5219,5311,5398,MN,659461,Cook County,3761621396,4887941604,1452.37,1887.245,47.538569,-90.29019
1332,0500000US27033,27033,"Cottonwood County, Minnesota",NA,11687,11687,11716,11713,11575,11556,11507,11430,11396,11295,MN,659462,Cottonwood County,1657445964,22318968,639.943,8.617,44.010711,-95.18313
1333,0500000US27035,27035,"Crow Wing County, Minnesota",NA,62500,62500,62594,62651,62789,62980,63102,63250,63771,64424,MN,659463,Crow Wing County,2585785629,409661410,998.377,158.171,46.491653,-94.070718
1334,0500000US27037,27037,"Dakota County, Minnesota",NA,398552,398581,399190,401799,404749,408138,411845,414120,417421,421751,MN,659464,Dakota County,1456715603,63149548,562.441,24.382,44.670893,-93.062481
1335,0500000US27039,27039,"Dodge County, Minnesota",NA,20087,20087,20156,20198,20267,20334,20376,20404,20547,20762,MN,659465,Dodge County,1137724830,800245,439.278,0.309,44.020706,-92.869353
1336,0500000US27041,27041,"Douglas County, Minnesota",NA,36009,36009,35986,36175,36286,36340,36573,36794,37173,37575,MN,659466,Douglas County,1649200283,215604217,636.76,83.245,45.936829,-95.462156
1337,0500000US27043,27043,"Faribault County, Minnesota",NA,14553,14553,14481,14461,14178,14101,14107,13981,13855,13784,MN,659467,Faribault County,1845301801,24422161,712.475,9.429,43.676522,-93.947234
1338,0500000US27045,27045,"Fillmore County, Minnesota",NA,20866,20866,20860,20827,20825,20745,20764,20716,20919,20980,MN,659468,Fillmore County,2230746823,2055507,861.296,0.794,43.679187,-92.093937
1339,0500000US27047,27047,"Freeborn County, Minnesota",NA,31255,31255,31208,31072,31029,30929,30740,30488,30403,30535,MN,659469,Freeborn County,1831351973,39709692,707.089,15.332,43.674202,-93.350289
1340,0500000US27049,27049,"Goodhue County, Minnesota",NA,46183,46182,46212,46103,46148,46110,46003,46033,46240,46304,MN,659470,Goodhue County,1960231247,61007223,756.85,23.555,44.406178,-92.716
1341,0500000US27051,27051,"Grant County, Minnesota",NA,6018,6018,6002,5992,5928,5955,5923,5867,5931,5941,MN,659471,Grant County,1418786606,71704359,547.797,27.685,45.930743,-96.010699
1342,0500000US27053,27053,"Hennepin County, Minnesota",NA,1152425,1152381,1154208,1169458,1184770,1199286,1212093,1223385,1237027,1252024,MN,659472,Hennepin County,1433839320,137173629,553.608,52.963,45.006121,-93.475228
1343,0500000US27055,27055,"Houston County, Minnesota",NA,19027,19027,19031,18878,18767,18779,18704,18685,18719,18660,MN,659473,Houston County,1429784922,43495762,552.043,16.794,43.66699,-91.501556
1344,0500000US27057,27057,"Hubbard County, Minnesota",NA,20428,20428,20428,20513,20454,20700,20634,20646,20719,21018,MN,659474,Hubbard County,2398071535,190599026,925.901,73.591,47.095551,-94.91329
1345,0500000US27059,27059,"Isanti County, Minnesota",NA,37816,37810,37854,38190,38140,38058,38259,38259,38764,39582,MN,659475,Isanti County,1128567937,41166465,435.743,15.894,45.562431,-93.296339
1346,0500000US27061,27061,"Itasca County, Minnesota",NA,45058,45058,45034,45098,45145,45331,45322,45246,45149,45137,MN,659476,Itasca County,6907775594,675388758,2667.107,260.769,47.490817,-93.611102
1347,0500000US27063,27063,"Jackson County, Minnesota",NA,10266,10266,10271,10194,10308,10279,10271,10082,9942,9946,MN,659477,Jackson County,1820689421,42120425,702.972,16.263,43.671111,-95.149731
1348,0500000US27065,27065,"Kanabec County, Minnesota",NA,16239,16239,16211,16219,15967,16003,15960,15872,15882,16024,MN,659478,Kanabec County,1350910899,31322650,521.59,12.094,45.94776,-93.297788
1349,0500000US27067,27067,"Kandiyohi County, Minnesota",NA,42239,42239,42235,42198,42374,42482,42474,42562,42622,42743,MN,659479,Kandiyohi County,2064978211,168506888,797.293,65.061,45.152714,-95.004981
1350,0500000US27069,27069,"Kittson County, Minnesota",NA,4552,4552,4553,4540,4497,4498,4453,4402,4318,4250,MN,659480,Kittson County,2845894834,12411766,1098.806,4.792,48.77604,-96.780349
1351,0500000US27071,27071,"Koochiching County, Minnesota",NA,13311,13311,13312,13228,13157,13082,12847,12804,12618,12528,MN,659481,Koochiching County,8039819178,129002560,3104.192,49.808,48.245489,-93.782842
1352,0500000US27073,27073,"Lac qui Parle County, Minnesota",NA,7259,7259,7246,7219,7120,7003,6899,6870,6743,6685,MN,659482,Lac qui Parle County,1981394520,33643131,765.021,12.99,44.999857,-96.176838
1353,0500000US27075,27075,"Lake County, Minnesota",NA,10866,10866,10858,10781,10794,10708,10599,10544,10516,10524,MN,659484,Lake County,5463008925,2282651295,2109.28,881.337,47.517111,-91.411704
1354,0500000US27077,27077,"Lake of the Woods County, Minnesota",NA,4045,4045,4035,4011,3946,3909,3887,3870,3796,3744,MN,659483,Lake of the Woods County,3361462398,1247519338,1297.868,481.67,48.7681,-94.904633
1355,0500000US27079,27079,"Le Sueur County, Minnesota",NA,27703,27703,27733,27780,27659,27702,27804,27717,27714,28111,MN,659485,Le Sueur County,1162055133,65130232,448.672,25.147,44.373424,-93.730143
1356,0500000US27081,27081,"Lincoln County, Minnesota",NA,5896,5896,5886,5808,5755,5756,5766,5711,5708,5678,MN,659486,Lincoln County,1390177661,30255242,536.751,11.682,44.408238,-96.272032
1357,0500000US27083,27083,"Lyon County, Minnesota",NA,25857,25857,25846,25820,25624,25720,25761,25771,25861,25831,MN,659487,Lyon County,1850315135,18794796,714.411,7.257,44.409195,-95.847268
